timestamp,heartRate,xAccel,yAccel,pressure,xMag,yMag
2024-12-01 22:44:31.020591 UTC,58,244,946,102145.84375,4,543
2024-12-01 22:44:32.733119 UTC,62,602,-156,102145.84375,-44,309
2024-12-01 22:44:37.787583 UTC,62,189,-624,102145.84375,-33,304
2024-12-01 22:44:42.790399 UTC,67,31,319,102145.84375,-81,329
2024-12-01 22:44:47.812127 UTC,68,59,184,102145.84375,-76,294
2024-12-01 22:44:52.717695 UTC,69,301,1059,102145.84375,46,531
2024-12-01 22:44:57.740431 UTC,73,736,-427,102145.84375,-69,93
2024-12-01 22:45:02.763663 UTC,74,156,618,102145.84375,-202,262
2024-12-01 22:45:07.809343 UTC,76,200,502,102145.84375,-114,378
2024-12-01 22:45:12.770879 UTC,76,139,702,102145.84375,-346,107
2024-12-01 22:45:17.732863 UTC,78,135,710,102145.84375,-341,100
2024-12-01 22:45:22.727903 UTC,69,126,699,102145.8515625,-350,100
2024-12-01 22:45:27.774991 UTC,67,122,703,102146.0859375,-355,89
2024-12-01 22:45:32.768591 UTC,68,99,673,102147.265625,-390,140
2024-12-01 22:45:37.772543 UTC,73,108,648,102146.9140625,-395,157
2024-12-01 22:45:42.724639 UTC,77,98,652,102147.15625,-407,158
2024-12-01 22:45:47.731919 UTC,79,103,644,102147.015625,-398,154
2024-12-01 22:45:52.734031 UTC,77,98,646,102148.078125,-394,156
2024-12-01 22:45:57.761359 UTC,76,102,652,102146.7890625,-400,158
2024-12-01 22:46:02.784895 UTC,71,103,650,102147.609375,-396,152
2024-12-01 22:46:07.698943 UTC,71,104,646,102146.6484375,-405,143
2024-12-01 22:46:12.773759 UTC,66,98,646,102146.5625,-398,151
2024-12-01 22:46:17.791071 UTC,69,104,650,102146.9140625,-403,150
2024-12-01 22:46:22.830431 UTC,70,100,652,102148.1328125,-407,149
2024-12-01 22:46:27.784719 UTC,68,100,649,102148.484375,-410,156
2024-12-01 22:46:32.760127 UTC,69,106,634,102148.75,-404,163
2024-12-01 22:46:37.730383 UTC,63,99,650,102148.359375,-404,162
2024-12-01 22:46:42.737663 UTC,67,98,656,102147.734375,-403,147
2024-12-01 22:46:47.764415 UTC,64,98,644,102147.421875,-399,155
2024-12-01 22:46:52.804447 UTC,64,102,648,102148.609375,-395,153
2024-12-01 22:46:57.821087 UTC,64,102,635,102148.1796875,-407,153
2024-12-01 22:47:02.759455 UTC,63,98,650,102148.515625,-390,152
2024-12-01 22:47:07.746735 UTC,64,102,646,102147.75,-409,155
2024-12-01 22:47:12.839919 UTC,66,99,644,102147.8828125,-396,153
2024-12-01 22:47:17.821743 UTC,67,100,649,102145.90625,-403,150
2024-12-01 22:47:22.818607 UTC,69,106,646,102147.2578125,-408,147
2024-12-01 22:47:27.817887 UTC,65,88,658,102147.421875,-402,153
2024-12-01 22:47:32.753903 UTC,66,104,652,102147.6171875,-408,163
2024-12-01 22:47:37.746063 UTC,65,99,644,102146.96875,-414,166
2024-12-01 22:47:42.833375 UTC,69,156,557,102146.78125,-362,179
2024-12-01 22:47:47.735055 UTC,66,146,563,102147.234375,-370,174
2024-12-01 22:47:52.731343 UTC,60,143,561,102147.5546875,-373,171
2024-12-01 22:47:57.744127 UTC,66,151,576,102146.96875,-373,169
2024-12-01 22:48:02.787759 UTC,63,148,557,102147.6015625,-366,173
2024-12-01 22:48:07.768047 UTC,62,146,561,102146.7265625,-366,165
2024-12-01 22:48:12.812895 UTC,66,152,568,102146.3515625,-384,166
2024-12-01 22:48:17.832591 UTC,66,666,503,102142.859375,269,311
2024-12-01 22:48:22.763615 UTC,67,112,661,102145.3515625,173,92
2024-12-01 22:48:27.728639 UTC,66,108,685,102147.296875,196,-128
2024-12-01 22:48:32.778975 UTC,65,108,683,102147.546875,188,-140
2024-12-01 22:48:37.833983 UTC,68,104,683,102147.75,197,-135
2024-12-01 22:48:42.875311 UTC,63,102,683,102147.9921875,194,-144
2024-12-01 22:48:47.734847 UTC,63,111,680,102148.0703125,204,-135
2024-12-01 22:48:52.825839 UTC,58,106,683,102148.1875,208,-143
2024-12-01 22:48:57.709903 UTC,59,108,679,102147.5625,190,-141
2024-12-01 22:49:02.791087 UTC,55,102,677,102149.1328125,201,-147
2024-12-01 22:49:07.759007 UTC,61,108,687,102150.6875,199,-147
2024-12-01 22:49:12.879567 UTC,65,108,685,102151.390625,195,-149
2024-12-01 22:49:17.734463 UTC,65,103,673,102150.8359375,199,-149
2024-12-01 22:49:22.774975 UTC,65,107,677,102151.859375,191,-160
2024-12-01 22:49:27.866079 UTC,64,106,681,102151.5234375,189,-158
2024-12-01 22:49:32.797967 UTC,63,107,684,102151.6015625,202,-159
2024-12-01 22:49:37.818607 UTC,62,104,680,102152.4609375,201,-157
2024-12-01 22:49:42.798447 UTC,63,107,679,102153.75,188,-158
2024-12-01 22:49:47.710063 UTC,66,110,687,102153.765625,185,-162
2024-12-01 22:49:52.782671 UTC,67,108,679,102153.0859375,193,-164
2024-12-01 22:49:57.702255 UTC,68,107,679,102154.546875,193,-160
2024-12-01 22:50:02.746639 UTC,66,107,680,102154.453125,183,-160
2024-12-01 22:50:07.860959 UTC,67,110,685,102153.828125,187,-168
2024-12-01 22:50:12.805455 UTC,65,107,679,102154.5546875,192,-172
2024-12-01 22:50:17.772975 UTC,70,104,677,102156.1796875,191,-164
2024-12-01 22:50:22.736015 UTC,68,107,677,102156.4609375,198,-183
2024-12-01 22:50:27.793743 UTC,69,112,683,102154.765625,190,-178
2024-12-01 22:50:32.703487 UTC,67,108,681,102155.125,194,-181
2024-12-01 22:50:37.704751 UTC,65,111,681,102156.7109375,186,-194
2024-12-01 22:50:42.750991 UTC,62,110,685,102155.40625,188,-183
2024-12-01 22:50:47.785775 UTC,62,112,685,102156.453125,188,-185
2024-12-01 22:50:52.780335 UTC,60,111,685,102155.8046875,188,-185
2024-12-01 22:50:57.724319 UTC,63,112,687,102155.6328125,187,-181
2024-12-01 22:51:02.769455 UTC,65,108,675,102156.390625,192,-182
2024-12-01 22:51:07.803199 UTC,66,111,677,102155.0703125,185,-190
2024-12-01 22:51:12.763151 UTC,67,106,684,102156.6484375,185,-191
2024-12-01 22:51:17.715023 UTC,65,106,688,102156.3125,190,-178
2024-12-01 22:51:22.787839 UTC,64,108,685,102157.484375,188,-188
2024-12-01 22:51:27.749567 UTC,64,108,688,102156.9296875,190,-188
2024-12-01 22:51:32.824767 UTC,63,112,684,102158.5078125,199,-188
2024-12-01 22:51:37.819935 UTC,62,110,683,102159.046875,192,-190
2024-12-01 22:51:42.781343 UTC,65,106,683,102157.828125,185,-182
2024-12-01 22:51:47.723935 UTC,63,106,679,102158.140625,196,-184
2024-12-01 22:51:52.814895 UTC,64,102,688,102159.5078125,186,-189
2024-12-01 22:51:57.801039 UTC,65,99,680,102158.78125,186,-241
2024-12-01 22:52:02.767231 UTC,65,103,680,102159.9140625,196,-228
2024-12-01 22:52:07.794287 UTC,64,100,685,102160.3203125,190,-223
2024-12-01 22:52:12.722591 UTC,64,99,696,102160.4921875,186,-244
2024-12-01 22:52:17.833631 UTC,65,100,685,102160.5625,204,-228
2024-12-01 22:52:22.844847 UTC,66,98,688,102160.5234375,188,-225
2024-12-01 22:52:27.814239 UTC,65,100,676,102161.0234375,187,-241
2024-12-01 22:52:32.716495 UTC,65,100,680,102160.3671875,192,-253
2024-12-01 22:52:37.738623 UTC,63,103,684,102160.609375,183,-252
2024-12-01 22:52:42.833295 UTC,61,99,688,102159.5703125,193,-245
2024-12-01 22:52:47.827071 UTC,64,318,712,102160.53125,127,-82
2024-12-01 22:52:52.858351 UTC,63,102,565,102161.265625,-342,278
2024-12-01 22:52:57.715471 UTC,61,96,556,102160.2578125,-355,279
2024-12-01 22:53:02.745023 UTC,66,100,552,102161.9140625,-353,269
2024-12-01 22:53:07.780463 UTC,66,98,559,102161.1953125,-365,271
2024-12-01 22:53:12.721007 UTC,66,100,556,102160.6796875,-349,283
2024-12-01 22:53:17.773855 UTC,58,96,563,102161.96875,-349,274
2024-12-01 22:53:22.798175 UTC,62,102,552,102160.921875,-354,280
2024-12-01 22:53:27.776975 UTC,59,96,560,102160.8046875,-368,278
2024-12-01 22:53:32.760367 UTC,62,100,556,102160.0078125,-356,269
2024-12-01 22:53:37.744703 UTC,66,103,563,102160.15625,-358,274
2024-12-01 22:53:42.893199 UTC,67,96,555,102157.84375,-368,276
2024-12-01 22:53:47.748735 UTC,69,103,555,102158.6015625,-360,270
2024-12-01 22:53:52.797199 UTC,66,104,555,102157.71875,-354,288
2024-12-01 22:53:57.840831 UTC,69,99,563,102158.03125,-360,271
2024-12-01 22:54:02.847327 UTC,70,95,553,102158.4765625,-366,267
2024-12-01 22:54:07.722383 UTC,67,103,557,102158.125,-347,275
2024-12-01 22:54:12.765487 UTC,71,103,557,102157.9921875,-364,277
2024-12-01 22:54:17.783807 UTC,66,99,552,102158.53125,-373,268
2024-12-01 22:54:22.760415 UTC,68,94,546,102157.7421875,-367,275
2024-12-01 22:54:27.750687 UTC,67,92,547,102157.9375,-356,280
2024-12-01 22:54:32.763215 UTC,68,98,549,102157.15625,-362,278
2024-12-01 22:54:37.805967 UTC,69,95,556,102156.8984375,-373,270
2024-12-01 22:54:42.735359 UTC,66,95,553,102156.5078125,-366,269
2024-12-01 22:54:47.803391 UTC,65,98,557,102154.7734375,-375,272
2024-12-01 22:54:52.833519 UTC,65,94,556,102155.4140625,-363,275
2024-12-01 22:54:57.765839 UTC,64,90,548,102156.7421875,-373,275
2024-12-01 22:55:02.774175 UTC,63,99,551,102157.6484375,-366,265
2024-12-01 22:55:07.779631 UTC,68,95,557,102156.5703125,-372,269
2024-12-01 22:55:12.756127 UTC,70,100,556,102156.125,-372,266
2024-12-01 22:55:17.824799 UTC,70,91,555,102155.0234375,-382,267
2024-12-01 22:55:22.750639 UTC,69,95,552,102155.109375,-371,272
2024-12-01 22:55:27.803167 UTC,64,92,552,102154.0859375,-380,267
2024-12-01 22:55:32.830751 UTC,65,570,220,102153.5625,247,251
2024-12-01 22:55:37.784703 UTC,64,204,-686,102150.390625,67,-233
2024-12-01 22:55:42.802079 UTC,62,691,-746,102149.9140625,221,-281
2024-12-01 22:55:47.801119 UTC,65,92,-144,102153.875,-2,200
2024-12-01 22:55:52.908815 UTC,69,252,-340,102154.5703125,1,122
2024-12-01 22:55:57.846975 UTC,65,414,-393,102153.40625,39,104
2024-12-01 22:56:02.980751 UTC,63,120,524,102155.3125,-282,289
2024-12-01 22:56:07.906751 UTC,67,122,528,102154.8671875,-297,305
2024-12-01 22:56:12.750815 UTC,66,118,537,102154.9609375,-284,307
2024-12-01 22:56:17.725039 UTC,62,111,532,102153.2734375,-291,301
2024-12-01 22:56:22.743359 UTC,61,119,529,102154.6875,-290,318
2024-12-01 22:56:28.224703 UTC,60,118,532,102152.640625,-293,315
