timestamp,heartRate,xAccel,yAccel,pressure,xMag,yMag
2024-11-30 23:58:23.766255 UTC,60,-40,950,102810.515625,198,600
2024-11-30 23:58:25.878239 UTC,60,-59,579,102810.515625,-117,320
2024-11-30 23:58:30.916495 UTC,59,-205,991,102810.515625,-222,572
2024-11-30 23:58:35.802159 UTC,58,-103,915,102810.515625,-199,702
2024-11-30 23:58:40.752303 UTC,59,-189,928,102810.515625,-268,683
2024-11-30 23:58:46.440287 UTC,61,-36,-122,102810.515625,-149,-242
2024-11-30 23:58:50.873311 UTC,62,-278,875,102810.515625,-345,510
2024-11-30 23:58:55.853423 UTC,62,-335,1020,102810.515625,-55,431
2024-11-30 23:59:00.974703 UTC,64,192,712,102810.515625,-153,287
2024-11-30 23:59:06.032431 UTC,67,841,344,102810.515625,77,252
2024-11-30 23:59:11.774239 UTC,67,118,913,102810.515625,-428,601
2024-11-30 23:59:16.130335 UTC,69,1023,-33,102810.515625,5,-212
2024-11-30 23:59:20.851759 UTC,72,-140,722,102810.515625,-285,459
2024-11-30 23:59:25.852655 UTC,77,-601,743,102810.515625,-403,373
2024-11-30 23:59:30.907375 UTC,76,-129,-583,102810.515625,24,252
2024-11-30 23:59:35.781903 UTC,78,-398,878,102810.515625,-198,630
2024-11-30 23:59:40.781807 UTC,81,-367,863,102810.515625,-160,656
2024-11-30 23:59:45.819247 UTC,77,-375,873,102810.515625,-178,652
2024-11-30 23:59:50.769935 UTC,78,-367,875,102810.515625,-166,661
2024-11-30 23:59:55.775551 UTC,76,-363,880,102810.515625,-166,661
2024-12-01 00:00:00.759119 UTC,74,-362,866,102810.515625,-161,664
2024-12-01 00:00:06.075631 UTC,75,-347,885,102810.515625,-149,667
2024-12-01 00:00:10.748831 UTC,72,-357,875,102810.515625,-159,662
2024-12-01 00:00:15.791007 UTC,69,-339,880,102810.515625,-156,659
2024-12-01 00:00:20.843615 UTC,67,-362,871,102810.515625,-167,657
2024-12-01 00:00:25.776943 UTC,66,-403,855,102810.515625,-174,694
2024-12-01 00:00:30.720847 UTC,60,-298,890,102810.515625,-103,719
2024-12-01 00:00:35.786127 UTC,63,-301,897,102810.515625,-96,742
2024-12-01 00:00:40.872607 UTC,64,-321,905,102810.515625,-108,746
2024-12-01 00:00:45.903263 UTC,64,-327,888,102810.515625,-116,739
2024-12-01 00:00:50.783343 UTC,65,-329,898,102810.515625,-112,735
2024-12-01 00:00:55.785567 UTC,63,-327,893,102810.515625,-104,739
2024-12-01 00:01:00.748015 UTC,62,-318,894,102810.515625,-103,736
2024-12-01 00:01:05.779151 UTC,61,-318,901,102810.515625,-103,738
2024-12-01 00:01:10.756255 UTC,62,-325,898,102810.515625,-122,724
2024-12-01 00:01:15.810479 UTC,61,-335,886,102810.5078125,-122,737
2024-12-01 00:01:20.740239 UTC,59,-318,893,102811.453125,-118,742
2024-12-01 00:01:25.946847 UTC,58,-331,898,102809.6484375,-115,723
2024-12-01 00:01:30.760415 UTC,58,-331,894,102809.4609375,-99,719
2024-12-01 00:01:35.747999 UTC,56,-330,894,102810.9296875,-107,723
2024-12-01 00:01:40.834271 UTC,56,-326,893,102808.953125,-108,720
2024-12-01 00:01:45.757343 UTC,56,-321,898,102809.8046875,-103,728
2024-12-01 00:01:50.803887 UTC,57,-316,892,102814.125,-119,713
2024-12-01 00:01:55.810655 UTC,57,-325,893,102813.3515625,-106,722
2024-12-01 00:02:00.997151 UTC,57,-326,894,102812.1015625,-110,709
2024-12-01 00:02:05.909935 UTC,54,-325,901,102811.21875,-117,720
2024-12-01 00:02:10.819375 UTC,55,-325,901,102808.34375,-106,722
2024-12-01 00:02:15.757503 UTC,59,-317,897,102808.4296875,-112,727
2024-12-01 00:02:20.764879 UTC,59,-326,886,102809.703125,-111,727
2024-12-01 00:02:26.085023 UTC,61,-325,892,102811.453125,-106,722
2024-12-01 00:02:30.732719 UTC,60,-325,892,102814.2421875,-117,720
2024-12-01 00:02:35.773487 UTC,60,-309,901,102815.703125,-99,734
2024-12-01 00:02:40.861887 UTC,60,-310,904,102815.3515625,-97,745
2024-12-01 00:02:45.945615 UTC,62,-309,901,102813.6796875,-97,730
2024-12-01 00:02:50.856479 UTC,59,-309,900,102816.28125,-103,734
2024-12-01 00:02:55.841535 UTC,58,-317,898,102821.6875,-96,727
2024-12-01 00:03:00.813071 UTC,58,-309,901,102820.2265625,-89,735
2024-12-01 00:03:05.929071 UTC,58,-316,884,102817.546875,-93,750
2024-12-01 00:03:10.791967 UTC,57,-312,904,102814.4609375,-97,735
2024-12-01 00:03:15.800095 UTC,59,-304,890,102814.75,-86,740
2024-12-01 00:03:20.751087 UTC,59,-280,885,102819.0546875,-90,738
2024-12-01 00:03:25.940143 UTC,57,-314,894,102820.6328125,-115,733
2024-12-01 00:03:30.782047 UTC,59,-310,886,102821.203125,-94,727
2024-12-01 00:03:35.773839 UTC,59,-317,896,102818.171875,-100,736
2024-12-01 00:03:40.811231 UTC,59,-314,888,102816.203125,-104,729
2024-12-01 00:03:45.792687 UTC,59,-314,894,102816.671875,-100,739
2024-12-01 00:03:50.751423 UTC,61,-313,893,102819.4921875,-104,749
2024-12-01 00:03:55.749823 UTC,59,-320,893,102821.4140625,-101,729
2024-12-01 00:04:00.741727 UTC,60,-314,893,102823.640625,-104,735
2024-12-01 00:04:05.738815 UTC,59,-318,893,102823.7578125,-101,732
2024-12-01 00:04:10.801647 UTC,60,-318,898,102820.859375,-104,740
2024-12-01 00:04:15.812319 UTC,58,-317,894,102823.109375,-104,737
2024-12-01 00:04:20.867855 UTC,60,-310,892,102823.8203125,-109,742
2024-12-01 00:04:25.855503 UTC,57,-313,889,102824.2109375,-92,727
2024-12-01 00:04:30.766831 UTC,55,-317,894,102827.109375,-103,735
2024-12-01 00:04:35.852703 UTC,55,-314,889,102827.3046875,-100,732
2024-12-01 00:04:40.756991 UTC,55,-314,896,102823.4296875,-105,730
2024-12-01 00:04:45.784815 UTC,56,-317,893,102822.8515625,-93,727
2024-12-01 00:04:50.769535 UTC,61,-313,892,102822.875,-105,737
2024-12-01 00:04:55.816655 UTC,59,-321,898,102822.078125,-104,731
2024-12-01 00:05:00.888863 UTC,58,-317,901,102823.015625,-107,738
2024-12-01 00:05:05.765535 UTC,56,-313,898,102823.484375,-107,734
2024-12-01 00:05:10.864255 UTC,55,-316,890,102822.8984375,-97,730
2024-12-01 00:05:15.808159 UTC,53,-313,900,102825.453125,-109,738
2024-12-01 00:05:20.811711 UTC,59,-318,900,102823.21875,-103,731
2024-12-01 00:05:25.771119 UTC,59,-313,900,102824.984375,-105,745
2024-12-01 00:05:30.794031 UTC,58,-318,896,102822.7265625,-97,729
2024-12-01 00:05:35.839199 UTC,59,-316,900,102821.75,-97,733
2024-12-01 00:05:40.839791 UTC,61,-322,894,102827.21875,-104,730
2024-12-01 00:05:45.830463 UTC,61,-316,896,102825.0390625,-105,742
2024-12-01 00:05:50.710863 UTC,60,-317,892,102824.296875,-110,723
2024-12-01 00:05:55.740239 UTC,61,-320,900,102825.0703125,-93,729
2024-12-01 00:06:00.818607 UTC,61,-317,892,102827.5390625,-112,740
2024-12-01 00:06:05.912767 UTC,59,-322,885,102826.28125,-90,744
2024-12-01 00:06:10.931631 UTC,60,-312,897,102828.2734375,-98,743
2024-12-01 00:06:15.841391 UTC,60,-316,897,102828.2109375,-100,733
2024-12-01 00:06:20.742847 UTC,60,-317,897,102827.4609375,-98,743
2024-12-01 00:06:25.777215 UTC,58,-318,898,102826.578125,-104,739
2024-12-01 00:06:30.830575 UTC,59,-312,898,102824.7421875,-105,738
2024-12-01 00:06:35.754111 UTC,56,-314,901,102827.2734375,-100,741
2024-12-01 00:06:40.767455 UTC,57,-316,898,102827.421875,-103,742
2024-12-01 00:06:45.808287 UTC,59,-320,898,102830.1953125,-100,736
2024-12-01 00:06:50.783551 UTC,58,-317,896,102826.5390625,-100,744
2024-12-01 00:06:55.791455 UTC,57,-317,901,102827.5625,-101,739
2024-12-01 00:07:00.869039 UTC,58,-316,897,102825.9140625,-111,735
2024-12-01 00:07:05.752127 UTC,59,-316,890,102825.109375,-97,738
2024-12-01 00:07:10.722815 UTC,59,-317,894,102827.0546875,-98,747
2024-12-01 00:07:15.792911 UTC,59,-316,898,102826.71875,-103,735
2024-12-01 00:07:20.713311 UTC,57,-317,892,102827.2421875,-99,735
2024-12-01 00:07:25.808927 UTC,58,-312,898,102827.078125,-104,744
2024-12-01 00:07:30.818239 UTC,58,-320,882,102826.4765625,-103,738
2024-12-01 00:07:35.770095 UTC,59,-325,892,102825.9609375,-95,735
2024-12-01 00:07:40.794671 UTC,60,-326,890,102827.796875,-96,730
2024-12-01 00:07:45.785695 UTC,58,-320,889,102828.0625,-104,739
2024-12-01 00:07:50.830527 UTC,58,-320,892,102827.2890625,-101,739
2024-12-01 00:07:55.771663 UTC,58,-309,904,102826.234375,-90,732
2024-12-01 00:08:00.786223 UTC,60,-313,896,102828.140625,-100,736
2024-12-01 00:08:05.805455 UTC,56,-310,896,102829.6953125,-100,740
2024-12-01 00:08:10.825983 UTC,59,-312,902,102830.328125,-95,738
2024-12-01 00:08:15.754335 UTC,59,-316,890,102831.9609375,-106,735
2024-12-01 00:08:20.860175 UTC,58,-313,894,102828.4140625,-111,738
2024-12-01 00:08:25.761087 UTC,58,-320,896,102825.8359375,-108,732
2024-12-01 00:08:30.788511 UTC,58,-317,896,102830.21875,-100,738
2024-12-01 00:08:35.783167 UTC,59,-316,901,102830.875,-90,746
2024-12-01 00:08:40.718447 UTC,57,-317,898,102826.3359375,-105,737
2024-12-01 00:08:45.763967 UTC,57,-317,894,102825.484375,-84,730
2024-12-01 00:08:50.736127 UTC,57,-318,893,102828.7890625,-99,741
2024-12-01 00:08:55.865983 UTC,55,-316,904,102828.296875,-112,745
2024-12-01 00:09:00.817727 UTC,57,-312,904,102827.515625,-100,741
2024-12-01 00:09:05.848591 UTC,58,-310,904,102827.40625,-103,750
2024-12-01 00:09:10.797775 UTC,53,-318,896,102824.6640625,-96,749
2024-12-01 00:09:15.741359 UTC,56,-316,902,102824.9140625,-96,745
2024-12-01 00:09:20.731759 UTC,58,-314,897,102825.5390625,-99,745
2024-12-01 00:09:25.764399 UTC,56,-316,897,102826.765625,-100,745
2024-12-01 00:09:30.878223 UTC,59,-313,901,102826.2578125,-103,728
2024-12-01 00:09:35.767471 UTC,58,-312,902,102826.734375,-106,738
2024-12-01 00:09:40.825119 UTC,57,-309,901,102825.6875,-106,739
2024-12-01 00:09:45.769375 UTC,60,-308,902,102828.2734375,-92,747
2024-12-01 00:09:50.802015 UTC,63,-312,896,102828.9140625,-97,736
2024-12-01 00:09:55.772831 UTC,59,-317,892,102829.59375,-90,746
2024-12-01 00:10:00.818175 UTC,64,-313,900,102828.0859375,-97,737
2024-12-01 00:10:05.752095 UTC,58,-310,905,102826.359375,-105,745
2024-12-01 00:10:10.755343 UTC,61,-310,900,102825.953125,-103,740
2024-12-01 00:10:15.731759 UTC,62,-317,904,102827.9765625,-103,742
2024-12-01 00:10:20.794799 UTC,58,-310,892,102829.8984375,-97,741
2024-12-01 00:10:25.911567 UTC,56,-313,900,102828.5859375,-97,737
2024-12-01 00:10:30.860799 UTC,53,-312,897,102828.8515625,-99,735
2024-12-01 00:10:35.768479 UTC,56,-310,905,102828.5390625,-110,735
2024-12-01 00:10:40.778831 UTC,58,-310,902,102831.3359375,-88,744
2024-12-01 00:10:45.834751 UTC,60,-312,896,102830.5546875,-103,735
2024-12-01 00:10:50.742255 UTC,58,-316,898,102830.1171875,-99,743
2024-12-01 00:10:55.769455 UTC,52,-314,893,102825.8515625,-97,735
2024-12-01 00:11:00.721103 UTC,56,-309,905,102826.78125,-96,730
2024-12-01 00:11:05.768719 UTC,56,-310,893,102826.1796875,-101,731
2024-12-01 00:11:10.775471 UTC,56,-309,897,102825.5546875,-103,729
2024-12-01 00:11:15.857135 UTC,58,-316,900,102824.6484375,-105,746
2024-12-01 00:11:20.776543 UTC,59,-314,898,102825.6640625,-99,737
2024-12-01 00:11:25.787503 UTC,57,-133,286,102820.296875,60,299
2024-12-01 00:11:30.836911 UTC,60,-14,965,102827.7578125,9,893
2024-12-01 00:11:35.725615 UTC,60,51,944,102827.0859375,12,960
2024-12-01 00:11:40.738239 UTC,64,46,934,102825.46875,-1,964
2024-12-01 00:11:45.772031 UTC,65,41,929,102826.3984375,0,974
2024-12-01 00:11:50.716015 UTC,67,43,934,102829.921875,8,968
2024-12-01 00:11:55.859711 UTC,65,39,939,102829.5078125,2,978
2024-12-01 00:12:00.808943 UTC,65,43,929,102824.6796875,6,965
2024-12-01 00:12:05.757167 UTC,64,70,912,102824.390625,135,1121
2024-12-01 00:12:10.760991 UTC,64,67,908,102823.828125,136,1127
2024-12-01 00:12:15.838815 UTC,65,71,908,102825.8203125,133,1121
2024-12-01 00:12:20.750287 UTC,63,62,907,102825.2265625,120,1133
2024-12-01 00:12:25.782223 UTC,59,64,905,102823.0703125,131,1140
2024-12-01 00:12:30.731759 UTC,57,67,905,102821.8046875,131,1134
2024-12-01 00:12:35.773407 UTC,59,74,911,102823.125,131,1136
2024-12-01 00:12:40.727647 UTC,60,66,904,102824.0390625,120,1129
2024-12-01 00:12:45.805103 UTC,58,71,911,102823.34375,128,1132
2024-12-01 00:12:50.748367 UTC,59,71,907,102823.8671875,131,1127
2024-12-01 00:12:55.768495 UTC,59,67,919,102823.6328125,135,1132
2024-12-01 00:13:00.832447 UTC,59,67,911,102823.5234375,122,1134
2024-12-01 00:13:05.740175 UTC,60,74,915,102823.859375,131,1133
2024-12-01 00:13:10.741199 UTC,62,67,907,102823.5625,120,1132
2024-12-01 00:13:15.738191 UTC,59,66,911,102824.15625,144,1127
2024-12-01 00:13:20.823823 UTC,62,68,905,102825.171875,124,1134
2024-12-01 00:13:25.723327 UTC,59,64,912,102825.796875,133,1126
2024-12-01 00:13:31.061391 UTC,58,64,909,102826.2890625,132,1132
2024-12-01 00:13:35.761487 UTC,62,68,905,102826.2578125,131,1125
2024-12-01 00:13:40.756607 UTC,64,64,909,102823.15625,129,1137
2024-12-01 00:13:45.841167 UTC,59,67,907,102820.2421875,122,1134
2024-12-01 00:13:50.781423 UTC,58,19,886,102821.4609375,67,1185
2024-12-01 00:13:55.735519 UTC,61,30,921,102822.703125,86,1173
2024-12-01 00:14:00.755295 UTC,59,31,916,102823.4296875,86,1180
2024-12-01 00:14:05.760815 UTC,59,30,912,102822.4609375,84,1178
2024-12-01 00:14:10.773727 UTC,59,27,917,102820.9375,89,1179
2024-12-01 00:14:15.763247 UTC,60,27,916,102820.640625,80,1176
2024-12-01 00:14:20.742927 UTC,59,26,915,102822.5234375,89,1177
2024-12-01 00:14:25.801391 UTC,58,29,915,102821.28125,91,1166
2024-12-01 00:14:30.797119 UTC,54,30,919,102822.3046875,83,1187
2024-12-01 00:14:35.809231 UTC,55,30,920,102824.390625,91,1178
2024-12-01 00:14:40.741855 UTC,54,25,916,102826.8359375,89,1175
2024-12-01 00:14:45.738287 UTC,56,27,916,102822.3984375,86,1179
2024-12-01 00:14:50.781823 UTC,56,27,919,102819.734375,86,1184
2024-12-01 00:14:55.717695 UTC,56,27,917,102818.296875,88,1169
2024-12-01 00:15:00.844559 UTC,58,27,916,102821.546875,97,1176
2024-12-01 00:15:05.764063 UTC,54,34,915,102825.890625,89,1179
2024-12-01 00:15:10.797967 UTC,60,25,913,102821.265625,85,1186
2024-12-01 00:15:15.738623 UTC,58,29,913,102819.6171875,88,1174
2024-12-01 00:15:20.792655 UTC,60,25,923,102819.25,93,1164
2024-12-01 00:15:25.785967 UTC,58,29,919,102820.3984375,100,1174
2024-12-01 00:15:30.823807 UTC,58,29,915,102821.1328125,93,1181
2024-12-01 00:15:35.735599 UTC,58,31,920,102819.625,88,1169
2024-12-01 00:15:40.815935 UTC,58,31,920,102823.5,98,1182
2024-12-01 00:15:45.810463 UTC,57,29,916,102818.75,91,1182
2024-12-01 00:15:50.756863 UTC,59,26,912,102820.1640625,90,1175
2024-12-01 00:15:55.799935 UTC,59,29,913,102823.4765625,89,1184
2024-12-01 00:16:00.761023 UTC,59,30,916,102820.5546875,98,1170
2024-12-01 00:16:05.789807 UTC,58,30,916,102820.9140625,83,1170
2024-12-01 00:16:10.733247 UTC,56,25,921,102821.4921875,85,1179
2024-12-01 00:16:15.737103 UTC,58,31,911,102820.9609375,98,1179
2024-12-01 00:16:20.777023 UTC,59,29,912,102820.25,97,1178
2024-12-01 00:16:25.725423 UTC,58,30,919,102821.078125,97,1170
2024-12-01 00:16:30.724479 UTC,53,29,916,102820.125,95,1170
2024-12-01 00:16:35.980895 UTC,55,29,908,102820.4453125,86,1174
2024-12-01 00:16:40.805855 UTC,55,26,911,102820.03125,97,1173
2024-12-01 00:16:45.781967 UTC,55,31,919,102819.625,101,1175
2024-12-01 00:16:50.821279 UTC,57,27,917,102820.359375,93,1176
2024-12-01 00:16:55.770159 UTC,55,25,921,102819.8984375,89,1183
2024-12-01 00:17:00.824271 UTC,53,31,915,102819.828125,90,1173
2024-12-01 00:17:05.814223 UTC,56,31,917,102819.9453125,87,1185
2024-12-01 00:17:10.774543 UTC,56,34,916,102819.9453125,93,1177
2024-12-01 00:17:15.769343 UTC,58,31,916,102819.125,86,1179
2024-12-01 00:17:20.753007 UTC,57,34,921,102818.6171875,104,1173
2024-12-01 00:17:25.807311 UTC,57,30,912,102817.4765625,90,1173
2024-12-01 00:17:30.839983 UTC,60,29,920,102817.875,95,1179
2024-12-01 00:17:35.767631 UTC,57,34,917,102819.21875,84,1180
2024-12-01 00:17:40.784815 UTC,56,25,921,102820.3046875,90,1183
2024-12-01 00:17:45.818527 UTC,58,31,916,102819.4453125,91,1173
2024-12-01 00:17:50.719183 UTC,58,30,905,102821.6875,97,1173
2024-12-01 00:17:55.895855 UTC,53,30,913,102820.265625,90,1179
2024-12-01 00:18:00.814671 UTC,57,30,917,102819.7890625,98,1182
2024-12-01 00:18:05.746655 UTC,55,23,919,102820.59375,89,1179
2024-12-01 00:18:10.775455 UTC,55,23,905,102823.0546875,97,1178
2024-12-01 00:18:15.804815 UTC,56,33,911,102825.0625,104,1185
2024-12-01 00:18:20.744415 UTC,58,29,913,102824.421875,97,1184
2024-12-01 00:18:25.735631 UTC,55,26,913,102824.21875,82,1164
2024-12-01 00:18:30.823951 UTC,58,26,913,102823.40625,97,1178
2024-12-01 00:18:35.824431 UTC,61,27,916,102823.1484375,97,1174
2024-12-01 00:18:40.739439 UTC,55,29,924,102823.2109375,104,1182
2024-12-01 00:18:45.718911 UTC,57,29,924,102823.90625,87,1177
2024-12-01 00:18:50.844783 UTC,60,30,917,102823.1328125,93,1178
2024-12-01 00:18:55.792143 UTC,59,27,916,102824.7890625,94,1184
2024-12-01 00:19:00.748527 UTC,58,29,916,102823.0546875,90,1181
2024-12-01 00:19:05.784383 UTC,59,29,916,102823.640625,97,1171
2024-12-01 00:19:10.746335 UTC,59,27,916,102826.90625,97,1178
2024-12-01 00:19:15.747023 UTC,58,29,916,102826.65625,100,1189
2024-12-01 00:19:20.783487 UTC,59,33,919,102824.4921875,104,1181
2024-12-01 00:19:25.718575 UTC,58,30,920,102825.7734375,87,1176
2024-12-01 00:19:30.753967 UTC,61,26,916,102825.453125,88,1174
2024-12-01 00:19:35.864415 UTC,59,27,915,102826.0078125,97,1179
2024-12-01 00:19:40.761471 UTC,62,29,919,102827.4296875,87,1173
2024-12-01 00:19:45.780239 UTC,61,25,911,102827.65625,84,1178
2024-12-01 00:19:50.796751 UTC,61,30,924,102828.6640625,93,1180
2024-12-01 00:19:55.784463 UTC,65,27,917,102829.2109375,93,1176
2024-12-01 00:20:00.725663 UTC,59,33,915,102830.734375,87,1173
2024-12-01 00:20:05.714735 UTC,60,27,915,102830.09375,90,1173
2024-12-01 00:20:10.727343 UTC,55,27,915,102828.3359375,91,1179
2024-12-01 00:20:15.783663 UTC,59,30,912,102828.4453125,89,1180
2024-12-01 00:20:20.759135 UTC,57,27,917,102830.0625,93,1172
2024-12-01 00:20:25.759727 UTC,56,30,919,102830.2421875,94,1182
2024-12-01 00:20:30.748495 UTC,56,29,916,102830.90625,98,1170
2024-12-01 00:20:35.839247 UTC,56,26,912,102832.125,93,1178
2024-12-01 00:20:40.748831 UTC,59,33,913,102830.6796875,98,1163
2024-12-01 00:20:45.779551 UTC,61,31,913,102830,95,1182
2024-12-01 00:20:50.817567 UTC,65,27,909,102830,93,1178
2024-12-01 00:20:55.717871 UTC,63,27,916,102831.0234375,93,1177
2024-12-01 00:21:00.733663 UTC,59,29,921,102830.921875,83,1185
2024-12-01 00:21:05.799231 UTC,63,25,913,102831,93,1167
2024-12-01 00:21:10.752879 UTC,60,27,924,102832.609375,86,1180
2024-12-01 00:21:15.797135 UTC,61,30,920,102831.2109375,97,1180
2024-12-01 00:21:20.801423 UTC,65,30,908,102832.09375,82,1181
2024-12-01 00:21:25.818015 UTC,63,25,927,102834.75,88,1173
2024-12-01 00:21:30.817151 UTC,60,27,916,102833.40625,89,1178
2024-12-01 00:21:35.774367 UTC,61,29,917,102830.2890625,94,1178
2024-12-01 00:21:40.762575 UTC,60,29,920,102829.671875,89,1187
2024-12-01 00:21:45.816975 UTC,59,22,913,102830.1796875,93,1177
2024-12-01 00:21:50.839935 UTC,57,25,917,102832.6484375,87,1167
2024-12-01 00:21:55.753071 UTC,57,25,908,102833.25,86,1181
2024-12-01 00:22:00.763023 UTC,55,27,920,102832.609375,86,1175
2024-12-01 00:22:05.839695 UTC,57,27,911,102830.8203125,93,1186
2024-12-01 00:22:10.750511 UTC,61,25,919,102830.984375,87,1167
2024-12-01 00:22:15.749023 UTC,59,29,915,102830.59375,80,1174
2024-12-01 00:22:20.781423 UTC,57,27,920,102831.484375,99,1169
2024-12-01 00:22:25.818559 UTC,61,25,911,102831.5625,89,1176
2024-12-01 00:22:30.715567 UTC,59,29,923,102831.5,88,1174
2024-12-01 00:22:35.803951 UTC,59,26,916,102833.0546875,84,1178
2024-12-01 00:22:40.766799 UTC,63,26,921,102833.59375,95,1176
2024-12-01 00:22:46.205279 UTC,62,30,916,102832.5859375,101,1175
2024-12-01 00:22:50.782463 UTC,59,30,917,102832.515625,86,1176
2024-12-01 00:22:55.731471 UTC,60,27,925,102832.296875,79,1186
2024-12-01 00:23:00.863791 UTC,58,30,915,102832.90625,93,1177
2024-12-01 00:23:05.767487 UTC,59,54,908,102832.5234375,133,1136
2024-12-01 00:23:10.764767 UTC,61,37,907,102833.8125,120,1163
2024-12-01 00:23:15.761071 UTC,60,45,920,102833.75,131,1158
2024-12-01 00:23:20.804383 UTC,62,38,908,102833.5546875,129,1143
2024-12-01 00:23:25.850159 UTC,60,42,913,102833.578125,123,1156
2024-12-01 00:23:30.749215 UTC,59,41,921,102832.953125,124,1160
2024-12-01 00:23:35.780975 UTC,58,43,915,102833.578125,136,1139
2024-12-01 00:23:40.781519 UTC,61,43,907,102834.0234375,109,1151
2024-12-01 00:23:45.737439 UTC,57,38,912,102834.3046875,131,1158
2024-12-01 00:23:50.795695 UTC,56,38,919,102835.5,111,1147
2024-12-01 00:23:55.849695 UTC,59,42,909,102834.859375,127,1153
2024-12-01 00:24:00.808271 UTC,57,42,917,102834.65625,125,1160
2024-12-01 00:24:05.757487 UTC,58,39,916,102833.765625,112,1163
2024-12-01 00:24:10.754111 UTC,59,37,916,102834.0234375,128,1152
2024-12-01 00:24:15.799807 UTC,58,39,915,102833.2734375,127,1148
2024-12-01 00:24:20.785727 UTC,59,43,916,102834.125,113,1150
2024-12-01 00:24:25.754431 UTC,57,39,919,102834.0390625,129,1153
2024-12-01 00:24:30.780735 UTC,56,43,916,102836.109375,123,1152
2024-12-01 00:24:35.821775 UTC,57,39,919,102835.171875,127,1154
2024-12-01 00:24:40.790799 UTC,57,39,912,102835.4921875,121,1150
2024-12-01 00:24:45.813887 UTC,58,43,909,102834.375,116,1160
2024-12-01 00:24:50.854047 UTC,60,43,908,102835.0390625,119,1161
2024-12-01 00:24:55.800527 UTC,63,37,913,102834.9375,124,1148
2024-12-01 00:25:00.778527 UTC,63,39,911,102834.5234375,135,1143
2024-12-01 00:25:05.812783 UTC,59,39,913,102834.25,119,1172
2024-12-01 00:25:10.858063 UTC,60,39,919,102834.8203125,130,1161
2024-12-01 00:25:15.733951 UTC,56,43,916,102834.3984375,123,1158
2024-12-01 00:25:20.806543 UTC,58,37,911,102835.8515625,117,1150
2024-12-01 00:25:25.726591 UTC,58,38,921,102835.34375,127,1154
2024-12-01 00:25:30.727439 UTC,57,54,923,102835.875,129,1152
2024-12-01 00:25:35.843919 UTC,57,42,917,102835.6640625,119,1152
2024-12-01 00:25:40.753983 UTC,58,42,916,102836.09375,118,1154
2024-12-01 00:25:45.794575 UTC,59,51,917,102837.390625,120,1156
2024-12-01 00:25:50.793167 UTC,60,41,915,102836.984375,121,1162
2024-12-01 00:25:55.794255 UTC,60,39,911,102836.5390625,121,1158
2024-12-01 00:26:00.738479 UTC,61,45,917,102837.6953125,123,1149
2024-12-01 00:26:05.818431 UTC,63,42,908,102836.4453125,123,1159
2024-12-01 00:26:10.738703 UTC,61,41,912,102836.1796875,123,1154
2024-12-01 00:26:15.775759 UTC,61,46,915,102834.78125,135,1162
2024-12-01 00:26:20.747679 UTC,58,43,908,102836.2265625,113,1150
2024-12-01 00:26:25.801903 UTC,60,41,921,102834.75,117,1152
2024-12-01 00:26:30.741455 UTC,61,43,916,102834.890625,142,1163
2024-12-01 00:26:35.746079 UTC,60,47,917,102835.265625,124,1160
2024-12-01 00:26:40.834783 UTC,60,42,919,102837.5703125,120,1154
2024-12-01 00:26:45.736079 UTC,60,47,917,102838.9140625,120,1153
2024-12-01 00:26:50.842319 UTC,56,45,919,102840.1953125,127,1150
2024-12-01 00:26:55.722783 UTC,57,39,917,102841.03125,125,1147
2024-12-01 00:27:00.718079 UTC,59,41,916,102840.2734375,127,1162
2024-12-01 00:27:05.814607 UTC,60,35,917,102837.1328125,125,1156
2024-12-01 00:27:10.760127 UTC,62,46,912,102837.5078125,117,1166
2024-12-01 00:27:15.796431 UTC,59,42,913,102839.796875,118,1157
2024-12-01 00:27:20.821823 UTC,62,42,911,102840.0234375,124,1160
2024-12-01 00:27:25.796207 UTC,59,43,909,102840.046875,123,1161
